timestamp,open,high,low,close,volume
2022-01-03 21:15:00,182.23,182.3,182.21,182.27,12584.0
2022-01-03 21:30:00,182.26,182.27,182.21,182.23,2266.0
2022-01-03 21:45:00,182.23,182.27,182.14,182.14,2009.0
2022-01-03 22:00:00,182.1,182.1,182.05,182.05,1479.0
2022-01-03 22:15:00,182.05,182.09,182.02,182.02,1517.0
2022-01-03 22:30:00,182.04,182.1,182.03,182.1,355.0
2022-01-03 22:45:00,182.11,182.16,182.11,182.14,2990.0
2022-01-03 23:00:00,182.15,182.18,182.02,182.11,4604.0
2022-01-03 23:15:00,182.11,182.18,182.11,182.15,1373.0
2022-01-03 23:30:00,182.16,182.16,182.01,182.01,1620.0
2022-01-03 23:45:00,182.04,182.04,181.91,181.91,4109.0
2022-01-04 09:00:00,182.2,182.67,182.2,182.49,6104.0
2022-01-04 09:15:00,182.45,182.6,182.43,182.54,5244.0
2022-01-04 09:30:00,182.54,182.85,182.51,182.85,7403.0
2022-01-04 09:45:00,182.85,182.96,182.72,182.89,3130.0
2022-01-04 10:00:00,182.9,182.98,182.84,182.93,5445.0
2022-01-04 10:15:00,182.93,183.35,182.88,183.35,6312.0
2022-01-04 10:30:00,183.3,183.38,183.21,183.33,5969.0
2022-01-04 10:45:00,183.33,183.35,183.15,183.27,3128.0
2022-01-04 11:00:00,183.27,183.39,183.21,183.36,3970.0
2022-01-04 11:15:00,183.35,183.35,183.03,183.09,7465.0
2022-01-04 11:30:00,183.1,183.23,183.04,183.14,3971.0
2022-01-04 11:45:00,183.13,183.21,183.08,183.1,2097.0
2022-01-04 12:00:00,183.06,183.14,182.94,182.94,22607.0
2022-01-04 12:15:00,182.94,182.96,182.32,182.38,12793.0
2022-01-04 12:30:00,182.44,182.74,182.44,182.67,15861.0
2022-01-04 12:45:00,182.66,182.75,182.54,182.75,2896.0
2022-01-04 13:00:00,182.75,182.79,182.7,182.76,6204.0
2022-01-04 13:15:00,182.78,182.9,182.75,182.82,5897.0
2022-01-04 13:30:00,182.84,182.89,182.53,182.75,8725.0
2022-01-04 13:45:00,182.76,182.86,182.59,182.77,18735.0
2022-01-04 14:00:00,182.76,182.84,182.66,182.66,8980.0
2022-01-04 14:15:00,182.68,182.79,182.55,182.63,19869.0
2022-01-04 14:30:00,182.63,182.9,181.55,182.14,2362648.0
2022-01-04 14:45:00,182.14,182.85,181.7,182.27,969615.0
2022-01-04 15:00:00,182.26,182.39,181.56,181.88,869578.0
2022-01-04 15:15:00,181.88,182.42,181.5,182.4,763630.0
2022-01-04 15:30:00,182.4,182.67,181.76,181.88,660007.0
2022-01-04 15:45:00,181.87,182.3,180.97,181.03,802774.0
2022-01-04 16:00:00,181.05,181.05,179.47,180.52,1322841.0
2022-01-04 16:15:00,180.515,180.6,179.51,179.95,588770.0
2022-01-04 16:30:00,179.94,180.21,179.68,179.96,567283.0
2022-01-04 16:45:00,179.95,180.19,179.62,179.815,484196.0
2022-01-04 17:00:00,179.81,180.01,179.2,179.94,542980.0
2022-01-04 17:15:00,179.93,180.37,179.915,180.03,349519.0
2022-01-04 17:30:00,180.02,180.045,179.56,179.6,327731.0
2022-01-04 17:45:00,179.61,179.82,179.25,179.32,311752.0
2022-01-04 18:00:00,179.32,179.78,179.23,179.58,293669.0
2022-01-04 18:15:00,179.58,179.97,179.39,179.5,277479.0
2022-01-04 18:30:00,179.5,179.55,179.12,179.525,390226.0
2022-01-04 18:45:00,179.52,179.735,179.375,179.45,321457.0
2022-01-04 19:00:00,179.45,179.75,179.43,179.61,417025.0
2022-01-04 19:15:00,179.61,179.65,179.32,179.49,349800.0
2022-01-04 19:30:00,179.49,179.97,179.48,179.86,387800.0
2022-01-04 19:45:00,179.86,180.17,179.76,180.0,371888.0
2022-01-04 20:00:00,180.0,180.5,179.98,180.33,446743.0
2022-01-04 20:15:00,180.33,180.4,180.015,180.11,495830.0
2022-01-04 20:30:00,180.11,180.15,179.86,180.05,450787.0
2022-01-04 20:45:00,180.05,180.47,179.62,179.69,1541911.0
2022-01-04 21:00:00,179.71,179.78,179.48,179.48,5987274.0
2022-01-04 21:15:00,179.48,179.56,179.42,179.49,2697.0
2022-01-04 21:30:00,179.49,179.52,179.45,179.51,4183.0
2022-01-04 21:45:00,179.47,179.49,179.41,179.45,3134.0
2022-01-04 22:00:00,179.46,179.5,179.45,179.5,387.0
2022-01-04 22:15:00,179.5,179.54,179.49,179.51,692.0
2022-01-04 22:30:00,179.5,179.54,179.5,179.5,198.0
2022-01-04 22:45:00,179.5,179.5,179.48,179.48,907.0
2022-01-04 23:00:00,179.5,179.54,179.47,179.47,1203.0
2022-01-04 23:15:00,179.47,179.47,179.38,179.41,2069.0
2022-01-04 23:30:00,179.4,179.42,179.35,179.35,131.0
2022-01-04 23:45:00,179.33,179.4,179.33,179.35,738.0
2022-01-05 09:00:00,179.35,179.58,179.35,179.55,7513.0
2022-01-05 09:15:00,179.52,179.81,179.52,179.73,5202.0
2022-01-05 09:30:00,179.73,179.77,179.6,179.66,3818.0
2022-01-05 09:45:00,179.66,179.74,179.56,179.71,1738.0
2022-01-05 10:00:00,179.7,179.98,179.7,179.78,2777.0
2022-01-05 10:15:00,179.79,179.92,179.79,179.92,1707.0
2022-01-05 10:30:00,179.95,180.25,179.61,179.66,3382.0
2022-01-05 10:45:00,179.66,179.7,179.56,179.7,1431.0
2022-01-05 11:00:00,179.66,179.66,179.37,179.49,2874.0
2022-01-05 11:15:00,179.49,179.59,179.4,179.49,1888.0
2022-01-05 11:30:00,179.49,179.49,179.33,179.37,2207.0
2022-01-05 11:45:00,179.37,179.49,179.37,179.49,4251.0
2022-01-05 12:00:00,179.43,179.64,179.41,179.55,4172.0
2022-01-05 12:15:00,179.55,179.55,179.25,179.25,3836.0
2022-01-05 12:30:00,179.41,179.42,179.33,179.33,2296.0
2022-01-05 12:45:00,179.33,179.33,179.14,179.25,3752.0
2022-01-05 13:00:00,179.27,179.35,178.9,178.94,7776.0
2022-01-05 13:15:00,178.91,179.18,178.76,179.14,6318.0
2022-01-05 13:30:00,179.14,179.35,179.09,179.21,6840.0
2022-01-05 13:45:00,179.21,179.41,178.99,179.41,3622.0
2022-01-05 14:00:00,179.39,179.47,179.1,179.44,9469.0
2022-01-05 14:15:00,179.42,179.65,179.33,179.63,13533.0
2022-01-05 14:30:00,179.62,180.17,178.11,178.91,1668967.0
2022-01-05 14:45:00,178.88,179.33,178.03,179.28,628390.0
2022-01-05 15:00:00,179.29,179.48,178.36,178.44,601688.0
2022-01-05 15:15:00,178.44,179.0,177.97,178.93,558158.0
2022-01-05 15:30:00,178.92,178.92,178.11,178.43,304718.0
2022-01-05 15:45:00,178.42,178.75,178.11,178.73,241344.0
2022-01-05 16:00:00,178.735,178.95,178.53,178.85,222558.0
2022-01-05 16:15:00,178.87,179.32,178.865,179.32,288938.0
2022-01-05 16:30:00,179.31,179.43,178.61,178.63,267365.0
2022-01-05 16:45:00,178.64,178.99,178.56,178.81,185209.0
2022-01-05 17:00:00,178.81,179.1,178.61,178.96,189476.0
2022-01-05 17:15:00,178.95,179.24,178.88,179.14,196852.0
2022-01-05 17:30:00,179.12,179.12,178.45,178.55,322256.0
2022-01-05 17:45:00,178.55,178.74,178.26,178.35,258201.0
2022-01-05 18:00:00,178.34,178.37,177.67,178.09,453201.0
2022-01-05 18:15:00,178.09,178.44,178.09,178.27,246638.0
2022-01-05 18:30:00,178.27,178.55,178.26,178.33,219302.0
2022-01-05 18:45:00,178.32,178.43,178.0,178.04,156881.0
2022-01-05 19:00:00,178.03,178.72,177.09,177.36,780135.0
2022-01-05 19:15:00,177.35,177.64,176.9,177.1,571757.0
2022-01-05 19:30:00,177.1,177.4,176.27,176.34,587859.0
2022-01-05 19:45:00,176.34,176.79,176.1,176.505,497954.0
2022-01-05 20:00:00,176.51,176.54,175.27,176.3,895638.0
2022-01-05 20:15:00,176.29,176.61,175.88,176.35,677303.0
2022-01-05 20:30:00,176.35,176.835,176.21,176.36,844296.0
2022-01-05 20:45:00,176.37,176.465,174.67,174.93,4264478.0
2022-01-05 21:00:00,174.93,175.2,174.5,175.01,7247255.0
2022-01-05 21:15:00,175.01,175.19,174.8,174.86,11621.0
2022-01-05 21:30:00,174.85,174.92,174.65,174.65,2759.0
2022-01-05 21:45:00,174.66,174.72,174.44,174.45,5472.0
2022-01-05 22:00:00,174.45,174.7,174.4,174.6,1372.0
2022-01-05 22:15:00,174.6,174.74,174.6,174.7,2058.0
2022-01-05 22:30:00,174.7,174.71,174.61,174.61,647.0
2022-01-05 22:45:00,174.64,174.7,174.61,174.7,1771.0
2022-01-05 23:00:00,174.71,174.71,174.1,174.25,4634.0
2022-01-05 23:15:00,174.25,174.69,174.25,174.69,1887.0
2022-01-05 23:30:00,174.73,174.98,174.7,174.88,3048.0
2022-01-05 23:45:00,174.88,175.01,174.83,175.01,1807.0
2022-01-06 09:00:00,174.9,174.9,173.75,173.95,20884.0
2022-01-06 09:15:00,173.88,174.28,173.87,173.99,9511.0
2022-01-06 09:30:00,173.99,174.02,173.8,173.9,4326.0
2022-01-06 09:45:00,173.9,174.09,173.77,174.09,6368.0
2022-01-06 10:00:00,174.1,174.38,174.03,174.33,5978.0
2022-01-06 10:15:00,174.35,174.64,174.16,174.47,6792.0
2022-01-06 10:30:00,174.47,174.62,174.06,174.09,22670.0
2022-01-06 10:45:00,174.09,174.18,173.81,173.89,5512.0
2022-01-06 11:00:00,173.91,174.25,173.83,173.84,5405.0
2022-01-06 11:15:00,173.84,173.86,173.35,173.5,7338.0
2022-01-06 11:30:00,173.5,173.72,173.47,173.65,4299.0
2022-01-06 11:45:00,173.65,173.65,173.13,173.59,10818.0
2022-01-06 12:00:00,173.59,173.84,173.14,173.71,20030.0
2022-01-06 12:15:00,173.71,173.71,173.03,173.1,15783.0
2022-01-06 12:30:00,173.17,173.37,173.01,173.07,6124.0
2022-01-06 12:45:00,173.06,173.25,172.85,173.17,15932.0
2022-01-06 13:00:00,173.16,173.47,173.08,173.35,17775.0
2022-01-06 13:15:00,173.36,173.64,173.36,173.49,20952.0
2022-01-06 13:30:00,173.55,173.66,173.1,173.36,15793.0
2022-01-06 13:45:00,173.45,173.58,173.19,173.55,37626.0
2022-01-06 14:00:00,173.54,173.82,173.37,173.8,20057.0
2022-01-06 14:15:00,173.8,174.0,172.18,172.7,139439.0
2022-01-06 14:30:00,172.7,175.27,172.11,175.19,3238966.0
2022-01-06 14:45:00,175.21,175.29,173.63,173.99,880645.0
2022-01-06 15:00:00,173.96,174.26,172.175,172.96,1260294.0
2022-01-06 15:15:00,172.96,173.92,172.92,173.52,733349.0
2022-01-06 15:30:00,173.5,174.3,173.41,173.56,659885.0
2022-01-06 15:45:00,173.56,173.77,173.09,173.54,572293.0
2022-01-06 16:00:00,173.55,174.06,172.965,173.97,573020.0
2022-01-06 16:15:00,173.97,174.23,173.16,173.2,506803.0
2022-01-06 16:30:00,173.21,173.405,172.82,173.0,424182.0
2022-01-06 16:45:00,173.005,173.365,172.745,172.98,398162.0
2022-01-06 17:00:00,172.98,173.28,172.58,173.11,363642.0
2022-01-06 17:15:00,173.12,173.26,172.65,173.03,370675.0
2022-01-06 17:30:00,173.035,173.57,172.8,173.54,372799.0
2022-01-06 17:45:00,173.55,173.65,172.85,172.9,322869.0
2022-01-06 18:00:00,172.895,173.17,172.8,173.09,233387.0
2022-01-06 18:15:00,173.1,173.365,172.7,172.77,344461.0
2022-01-06 18:30:00,172.77,173.19,172.72,173.13,279511.0
2022-01-06 18:45:00,173.12,173.42,172.95,173.38,225378.0
2022-01-06 19:00:00,173.37,173.71,172.95,173.05,340838.0
2022-01-06 19:15:00,173.04,173.14,172.77,172.97,294908.0
2022-01-06 19:30:00,172.96,173.12,172.77,172.87,268452.0
2022-01-06 19:45:00,172.87,173.17,172.8,172.895,279907.0
2022-01-06 20:00:00,172.89,173.37,172.87,173.025,451582.0
2022-01-06 20:15:00,173.03,173.09,172.31,172.575,530752.0
2022-01-06 20:30:00,172.57,172.705,171.815,172.06,801598.0
2022-01-06 20:45:00,172.06,172.45,171.64,172.01,1560830.0
2022-01-06 21:00:00,172.01,172.44,171.93,172.11,5460476.0
2022-01-06 21:15:00,172.1,172.18,172.06,172.1,3346.0
2022-01-06 21:30:00,172.1,172.14,172.03,172.09,1176.0
2022-01-06 21:45:00,172.13,172.22,172.11,172.22,768.0
2022-01-06 22:00:00,172.23,172.25,172.13,172.23,1128.0
2022-01-06 22:15:00,172.24,172.34,172.24,172.32,1614.0
2022-01-06 22:30:00,172.29,172.42,172.28,172.35,863.0
2022-01-06 22:45:00,172.35,172.35,172.26,172.35,864.0
2022-01-06 23:00:00,172.35,172.5,172.35,172.36,3031.0
2022-01-06 23:15:00,172.33,172.45,172.28,172.45,1140.0
2022-01-06 23:30:00,172.44,172.46,172.4,172.41,1166.0
2022-01-06 23:45:00,172.4,172.64,172.4,172.63,13450.0
2022-01-07 09:00:00,171.92,172.03,171.28,171.96,5956.0
2022-01-07 09:15:00,171.95,172.24,171.63,172.17,4328.0
2022-01-07 09:30:00,172.18,172.49,172.08,172.4,5304.0
2022-01-07 09:45:00,172.4,172.45,172.2,172.29,3872.0
2022-01-07 10:00:00,172.29,172.69,172.16,172.67,5687.0
2022-01-07 10:15:00,172.64,172.7,172.45,172.69,4866.0
2022-01-07 10:30:00,172.69,172.82,172.69,172.8,2101.0
2022-01-07 10:45:00,172.8,172.8,172.7,172.74,1684.0
2022-01-07 11:00:00,172.74,172.74,172.56,172.62,2797.0
2022-01-07 11:15:00,172.62,172.99,172.61,172.95,2469.0
2022-01-07 11:30:00,172.98,173.33,172.98,173.14,4428.0
2022-01-07 11:45:00,173.14,173.18,172.8,172.92,8639.0
2022-01-07 12:00:00,172.97,173.09,172.76,172.89,5129.0
2022-01-07 12:15:00,172.91,172.95,172.56,172.79,3983.0
2022-01-07 12:30:00,172.8,172.83,172.49,172.57,3346.0
2022-01-07 12:45:00,172.58,172.67,172.4,172.4,1968.0
2022-01-07 13:00:00,172.51,172.6,172.4,172.4,1456.0
2022-01-07 13:15:00,172.44,172.49,172.2,172.39,3275.0
2022-01-07 13:30:00,172.4,173.03,171.28,171.5,172618.0
2022-01-07 13:45:00,171.55,172.0,171.4,171.61,20835.0
2022-01-07 14:00:00,171.61,172.6,171.61,172.6,21889.0
2022-01-07 14:15:00,172.62,173.2,172.49,172.9,56562.0
2022-01-07 14:30:00,172.87,173.58,171.48,173.44,1874659.0
2022-01-07 14:45:00,173.44,174.13,173.27,173.72,736303.0
2022-01-07 15:00:00,173.72,173.78,172.55,173.28,472938.0
2022-01-07 15:15:00,173.27,173.27,172.14,172.18,402787.0
2022-01-07 15:30:00,172.19,172.59,171.64,171.68,400014.0
2022-01-07 15:45:00,171.69,171.86,171.03,171.43,641340.0
2022-01-07 16:00:00,171.44,171.77,171.05,171.62,385503.0
2022-01-07 16:15:00,171.61,171.82,171.15,171.78,331556.0
2022-01-07 16:30:00,171.78,172.12,171.58,171.92,355667.0
2022-01-07 16:45:00,171.93,172.71,171.87,172.52,344579.0
2022-01-07 17:00:00,172.52,172.61,172.19,172.425,240962.0
2022-01-07 17:15:00,172.425,172.62,172.03,172.2,210430.0
2022-01-07 17:30:00,172.2,172.21,171.77,172.12,212770.0
2022-01-07 17:45:00,172.12,172.46,172.03,172.28,194935.0
2022-01-07 18:00:00,172.3,172.475,172.07,172.46,205767.0
2022-01-07 18:15:00,172.47,172.6,172.15,172.17,170193.0
2022-01-07 18:30:00,172.16,172.55,172.11,172.41,213360.0
2022-01-07 18:45:00,172.4,172.49,172.055,172.29,167393.0
2022-01-07 19:00:00,172.29,172.45,171.99,172.26,260773.0
2022-01-07 19:15:00,172.27,172.36,171.87,172.13,190005.0
2022-01-07 19:30:00,172.12,172.61,172.06,172.48,228992.0
2022-01-07 19:45:00,172.49,173.1,172.355,173.09,310435.0
2022-01-07 20:00:00,173.09,173.59,172.98,173.04,382799.0
2022-01-07 20:15:00,173.04,173.685,172.825,173.02,431003.0
2022-01-07 20:30:00,173.02,173.25,172.68,172.78,430871.0
2022-01-07 20:45:00,172.78,173.25,171.94,172.22,1571256.0
2022-01-07 21:00:00,172.25,172.25,171.74,172.07,6267313.0
2022-01-07 21:15:00,172.07,172.07,171.95,172.03,2974.0
2022-01-07 21:30:00,172.02,172.08,171.96,171.96,1851.0
2022-01-07 21:45:00,171.98,172.04,171.9,172.02,706.0
2022-01-07 22:00:00,172.0,172.04,171.92,171.95,1061.0
2022-01-07 22:15:00,171.98,172.0,171.95,172.0,816.0
2022-01-07 22:30:00,172.0,172.0,171.8,171.8,1010.0
2022-01-07 22:45:00,171.78,171.92,171.77,171.86,1507.0
2022-01-07 23:00:00,171.85,171.96,171.84,171.96,479.0
2022-01-07 23:15:00,171.96,172.08,171.94,171.99,5275.0
2022-01-07 23:30:00,172.07,172.08,171.97,172.04,1972.0
2022-01-07 23:45:00,172.05,172.05,172.03,172.04,111.0
2022-01-10 09:00:00,172.34,172.5,172.15,172.39,7860.0
2022-01-10 09:15:00,172.38,172.5,172.34,172.47,2465.0
2022-01-10 09:30:00,172.47,172.6,172.36,172.48,4347.0
2022-01-10 09:45:00,172.49,172.55,172.36,172.45,4494.0
2022-01-10 10:00:00,172.4,172.5,172.25,172.45,3669.0
2022-01-10 10:15:00,172.48,172.52,172.19,172.25,3332.0
2022-01-10 10:30:00,172.25,172.28,171.89,171.89,5898.0
2022-01-10 10:45:00,171.9,172.0,171.6,171.75,3239.0
2022-01-10 11:00:00,171.75,171.77,171.51,171.57,3775.0
2022-01-10 11:15:00,171.57,171.69,171.4,171.47,3530.0
2022-01-10 11:30:00,171.5,171.83,171.36,171.5,6653.0
2022-01-10 11:45:00,171.54,171.82,171.51,171.66,4003.0
2022-01-10 12:00:00,171.66,171.78,171.35,171.35,6591.0
2022-01-10 12:15:00,171.34,171.34,171.0,171.07,9809.0
2022-01-10 12:30:00,171.07,171.07,170.35,170.6,11034.0
2022-01-10 12:45:00,170.62,170.62,170.0,170.0,16518.0
2022-01-10 13:00:00,170.05,170.2,169.76,170.1,15851.0
2022-01-10 13:15:00,170.01,170.25,169.96,170.09,7725.0
2022-01-10 13:30:00,170.04,170.2,169.39,169.65,50092.0
2022-01-10 13:45:00,169.65,169.69,169.0,169.23,84885.0
2022-01-10 14:00:00,169.23,169.32,168.8,168.93,73830.0
2022-01-10 14:15:00,169.0,169.43,168.67,168.99,155294.0
2022-01-10 14:30:00,169.06,171.75,168.75,170.33,3714096.0
2022-01-10 14:45:00,170.32,171.2,169.26,169.48,1176772.0
2022-01-10 15:00:00,169.47,169.72,168.49,168.69,1151193.0
2022-01-10 15:15:00,168.66,169.18,168.37,168.72,710132.0
2022-01-10 15:30:00,168.71,168.98,168.175,168.385,642839.0
2022-01-10 15:45:00,168.35,169.0,168.3,168.7,481025.0
2022-01-10 16:00:00,168.7,169.5,168.45,169.35,569279.0
2022-01-10 16:15:00,169.35,170.01,169.13,169.92,541892.0
2022-01-10 16:30:00,169.93,169.93,169.02,169.2,486061.0
2022-01-10 16:45:00,169.21,169.36,168.75,169.075,344060.0
2022-01-10 17:00:00,169.07,169.105,168.29,168.85,451229.0
2022-01-10 17:15:00,168.84,169.06,168.51,168.91,324736.0
2022-01-10 17:30:00,168.91,169.72,168.75,169.37,393207.0
2022-01-10 17:45:00,169.38,170.14,169.17,169.655,376067.0
2022-01-10 18:00:00,169.65,170.2,169.53,170.15,567822.0
2022-01-10 18:15:00,170.15,170.75,169.99,170.62,468252.0
2022-01-10 18:30:00,170.61,171.19,170.44,171.09,414246.0
2022-01-10 18:45:00,171.09,171.44,170.86,171.16,404346.0
2022-01-10 19:00:00,171.16,171.66,170.97,171.05,387181.0
2022-01-10 19:15:00,171.06,171.42,170.73,170.8,495974.0
2022-01-10 19:30:00,170.81,171.17,170.57,170.6,419173.0
2022-01-10 19:45:00,170.605,170.78,170.35,170.69,423330.0
2022-01-10 20:00:00,170.7,170.93,169.98,170.1,505505.0
2022-01-10 20:15:00,170.12,170.79,169.98,170.59,464197.0
2022-01-10 20:30:00,170.59,171.54,170.38,171.15,630471.0
2022-01-10 20:45:00,171.15,172.5,170.93,172.19,2343617.0
2022-01-10 21:00:00,172.22,172.58,172.17,172.37,8924598.0
2022-01-10 21:15:00,172.37,172.49,172.3,172.35,11319.0
2022-01-10 21:30:00,172.31,172.59,172.31,172.55,7627.0
2022-01-10 21:45:00,172.55,172.66,172.42,172.45,6970.0
2022-01-10 22:00:00,172.48,172.5,172.43,172.47,2129.0
2022-01-10 22:15:00,172.46,172.55,172.46,172.52,2046.0
2022-01-10 22:30:00,172.5,172.55,172.49,172.55,776.0
2022-01-10 22:45:00,172.55,172.56,172.52,172.54,1851.0
2022-01-10 23:00:00,172.53,172.55,172.4,172.55,5549.0
2022-01-10 23:15:00,172.55,172.88,172.52,172.82,8622.0
2022-01-10 23:30:00,172.78,172.78,172.59,172.7,807.0
2022-01-10 23:45:00,172.7,172.8,172.68,172.76,1527.0
2022-01-11 09:00:00,172.9,172.95,172.39,172.8,6096.0
2022-01-11 09:15:00,172.79,173.5,172.68,173.46,4860.0
2022-01-11 09:30:00,173.46,173.85,173.4,173.78,7949.0
2022-01-11 09:45:00,173.78,173.97,173.7,173.75,7458.0
2022-01-11 10:00:00,173.75,174.08,173.6,173.88,6438.0
2022-01-11 10:15:00,173.88,173.89,173.73,173.84,2762.0
2022-01-11 10:30:00,173.81,173.99,173.76,173.99,2332.0
2022-01-11 10:45:00,173.97,174.0,173.93,173.93,3032.0
2022-01-11 11:00:00,173.96,173.96,173.11,173.26,15190.0
2022-01-11 11:15:00,173.24,173.36,173.24,173.27,3649.0
2022-01-11 11:30:00,173.26,173.65,173.26,173.55,3971.0
2022-01-11 11:45:00,173.55,173.75,173.46,173.56,2904.0
2022-01-11 12:00:00,173.56,173.65,173.23,173.52,18138.0
2022-01-11 12:15:00,173.5,173.6,173.42,173.58,2598.0
2022-01-11 12:30:00,173.59,173.66,173.51,173.55,5023.0
2022-01-11 12:45:00,173.54,173.57,173.05,173.08,12800.0
2022-01-11 13:00:00,173.1,173.41,172.93,173.25,15302.0
2022-01-11 13:15:00,173.3,173.35,173.12,173.13,3511.0
2022-01-11 13:30:00,173.13,173.33,172.51,172.56,24179.0
2022-01-11 13:45:00,172.58,172.8,172.34,172.47,20720.0
2022-01-11 14:00:00,172.45,172.45,172.1,172.32,23125.0
2022-01-11 14:15:00,172.36,172.48,171.8,172.32,35571.0
2022-01-11 14:30:00,172.37,172.7,170.89,171.03,1608200.0
2022-01-11 14:45:00,171.06,171.79,170.83,171.56,715413.0
2022-01-11 15:00:00,171.6,172.55,171.32,172.13,536321.0
2022-01-11 15:15:00,172.13,172.37,171.77,172.2,560767.0
2022-01-11 15:30:00,172.2,172.63,171.0,171.07,590435.0
2022-01-11 15:45:00,171.07,171.66,170.98,171.54,451916.0
2022-01-11 16:00:00,171.55,173.35,171.49,173.3,595017.0
2022-01-11 16:15:00,173.3,174.12,173.14,174.07,624567.0
2022-01-11 16:30:00,174.065,174.98,173.79,174.7,436184.0
2022-01-11 16:45:00,174.7,174.86,174.26,174.83,448677.0
2022-01-11 17:00:00,174.84,175.03,174.49,174.63,367021.0
2022-01-11 17:15:00,174.63,174.88,173.96,174.0,278668.0
2022-01-11 17:30:00,174.01,174.34,173.98,174.29,224567.0
2022-01-11 17:45:00,174.285,174.44,174.13,174.25,135488.0
2022-01-11 18:00:00,174.26,174.41,173.74,174.29,214004.0
2022-01-11 18:15:00,174.29,174.77,174.21,174.44,159359.0
2022-01-11 18:30:00,174.44,174.515,174.23,174.3,138239.0
2022-01-11 18:45:00,174.315,174.53,174.14,174.48,145526.0
2022-01-11 19:00:00,174.48,174.56,173.95,174.15,236397.0
2022-01-11 19:15:00,174.16,174.48,174.09,174.46,166835.0
2022-01-11 19:30:00,174.465,174.77,174.21,174.76,245788.0
2022-01-11 19:45:00,174.77,175.1,174.71,174.835,336121.0
2022-01-11 20:00:00,174.845,175.11,174.76,174.945,264935.0
2022-01-11 20:15:00,174.94,175.03,174.63,174.84,297623.0
2022-01-11 20:30:00,174.83,175.175,174.82,174.91,453323.0
2022-01-11 20:45:00,174.9,175.13,174.4,175.09,1269762.0
2022-01-11 21:00:00,175.08,175.13,175.0,175.08,5347117.0
2022-01-11 21:15:00,175.09,175.12,175.01,175.05,16488.0
